human	bakers	score
Q9HBT7	P41696	0.03184577522559475
Q9HBT7	P41696	0.03135356849876949
Q9HBT7	P41696	0.030959803117309267
Q9HBT7	P41696	0.03084495488105004
Q9HBT7	P41696	0.030713699753896633
Q9HBT7	P41696	0.030401968826907304
Q9HBT7	P41696	0.0302707136997539
Q9HBT7	P41696	0.029138638228055787
Q9HBT7	P41696	0.02900738310090238
Q9HBT7	P41696	0.0279901558654635
Q9HBT7	P41696	0.026726825266611978
Q9HBT7	P41696	0.03148482362592289
Q9HBT7	P41696	0.030959803117309267
Q9HBT7	P41696	0.03089417555373257
Q9HBT7	P41696	0.030401968826907304
Q9HBT7	P41696	0.03000820344544709
Q9HBT7	P41696	0.029893355209187858
Q9HBT7	P41696	0.029762100082034455
Q9HBT7	P41696	0.02945036915504512
Q9HBT7	P41696	0.029319114027891714
Q9HBT7	P41696	0.028187038556193603
Q9HBT7	P41696	0.028055783429040197
Q9HBT7	P41696	0.027038556193601314
Q9HBT7	P41696	0.0257752255947498
Q9HBT7	P41696	0.03141919606234619
Q9HBT7	P41696	0.03089417555373257
Q9HBT7	P41696	0.030828547990155865
Q9HBT7	P41696	0.0303363412633306
Q9HBT7	P41696	0.029942575881870385
Q9HBT7	P41696	0.02982772764561116
Q9HBT7	P41696	0.029696472518457754
Q9HBT7	P41696	0.029384741591468415
Q9HBT7	P41696	0.029253486464315016
Q9HBT7	P41696	0.0281214109926169
Q9HBT7	P41696	0.027990155865463495
Q9HBT7	P41696	0.026972928630024613
Q9HBT7	P41696	0.025709598031173092
Q9HBT7	P41696	0.031238720262510254
Q9HBT7	P41696	0.030713699753896633
Q9HBT7	P41696	0.030648072190319935
Q9HBT7	P41696	0.03015586546349467
Q9HBT7	P41696	0.029762100082034455
Q9HBT7	P41696	0.029647251845775224
Q9HBT7	P41696	0.02951599671862182
Q9HBT7	P41696	0.029204265791632485
Q9HBT7	P41696	0.02907301066447908
Q9HBT7	P41696	0.02794093519278097
Q9HBT7	P41696	0.027809680065627562
Q9HBT7	P41696	0.02679245283018868
Q9HBT7	P41696	0.025529122231337166
Q9HBT7	P41696	0.030795734208367512
Q9HBT7	P41696	0.0302707136997539
Q9HBT7	P41696	0.030205086136177197
Q9HBT7	P41696	0.029712879409351932
Q9HBT7	P41696	0.029319114027891714
Q9HBT7	P41696	0.029204265791632485
Q9HBT7	P41696	0.02907301066447908
Q9HBT7	P41696	0.028761279737489747
Q9HBT7	P41696	0.02863002461033634
Q9HBT7	P41696	0.02749794913863823
Q9HBT7	P41696	0.027366694011484824
Q9HBT7	P41696	0.026349466776045945
Q9HBT7	P41696	0.025086136177194424
Q9HBT7	P41696	0.030730106644790815
Q9HBT7	P41696	0.030205086136177194
Q9HBT7	P41696	0.03013945857260049
Q9HBT7	P41696	0.029647251845775224
Q9HBT7	P41696	0.029253486464315016
Q9HBT7	P41696	0.029138638228055784
Q9HBT7	P41696	0.02900738310090238
Q9HBT7	P41696	0.02869565217391304
Q9HBT7	P41696	0.02856439704675964
Q9HBT7	P41696	0.027432321575061525
Q9HBT7	P41696	0.02730106644790812
Q9HBT7	P41696	0.026283839212469236
Q9HBT7	P41696	0.02502050861361772
Q9HBT7	P41696	0.029647251845775224
Q9HBT7	P41696	0.02912223133716161
Q9HBT7	P41696	0.029056603773584908
Q9HBT7	P41696	0.028564397046759643
Q9HBT7	P41696	0.028170631665299425
Q9HBT7	P41696	0.028055783429040197
Q9HBT7	P41696	0.02792452830188679
Q9HBT7	P41696	0.027612797374897458
Q9HBT7	P41696	0.027481542247744052
Q9HBT7	P41696	0.026349466776045945
Q9HBT7	P41696	0.026218211648892535
Q9HBT7	P41696	0.025200984413453656
Q9HBT7	P41696	0.023937653814602135
Q9HBT7	P41696	0.029647251845775224
Q9HBT7	P41696	0.02912223133716161
Q9HBT7	P41696	0.029056603773584908
Q9HBT7	P41696	0.028564397046759643
Q9HBT7	P41696	0.028170631665299425
Q9HBT7	P41696	0.028055783429040197
Q9HBT7	P41696	0.02792452830188679
Q9HBT7	P41696	0.027612797374897458
Q9HBT7	P41696	0.027481542247744052
Q9HBT7	P41696	0.026349466776045945
Q9HBT7	P41696	0.026218211648892535
Q9HBT7	P41696	0.025200984413453656
Q9HBT7	P41696	0.023937653814602135
O15156	P41696	0.032977850697292865
O15156	P41696	0.02866283839212469
A6NK53	P41696	0.03314191960623462
A6NK53	P41696	0.032649712879409355
A6NK53	P41696	0.03214109926168991
A6NK53	P41696	0.031123872026251023
A6NK53	P41696	0.028794093519278096
A6NK53	P41696	0.03278096800656276
A6NK53	P41696	0.03228876127973749
A6NK53	P41696	0.031780147662018046
A6NK53	P41696	0.030762920426579164
A6NK53	P41696	0.028433141919606237
A6NK53	P41696	0.03233798195242001
A6NK53	P41696	0.03184577522559475
A6NK53	P41696	0.03133716160787531
A6NK53	P41696	0.030319934372436425
A6NK53	P41696	0.027990155865463495
A6NK53	P41696	0.032272354388843315
A6NK53	P41696	0.031780147662018046
A6NK53	P41696	0.03127153404429861
A6NK53	P41696	0.03025430680885972
A6NK53	P41696	0.02792452830188679
A6NK53	P41696	0.03222313371616079
A6NK53	P41696	0.03173092698933552
A6NK53	P41696	0.03122231337161608
A6NK53	P41696	0.030205086136177197
A6NK53	P41696	0.027875307629204267
A6NK53	P41696	0.031205906480721902
A6NK53	P41696	0.030713699753896633
A6NK53	P41696	0.030205086136177197
A6NK53	P41696	0.02918785890073831
A6NK53	P41696	0.02685808039376538
Q6AW86	P41696	0.0327481542247744
Q6AW86	P41696	0.03141919606234619
Q6AW86	P41696	0.03122231337161608
Q6AW86	P41696	0.03115668580803937
Q6AW86	P41696	0.03122231337161608
Q6AW86	P41696	0.029893355209187858
Q6AW86	P41696	0.029696472518457754
Q6AW86	P41696	0.02963084495488105
Q6AW86	P41696	0.031091058244462674
Q6AW86	P41696	0.029762100082034455
Q6AW86	P41696	0.029565217391304344
Q6AW86	P41696	0.029499589827727647
Q6AW86	P41696	0.03097621000820345
Q6AW86	P41696	0.029647251845775224
Q6AW86	P41696	0.02945036915504512
Q6AW86	P41696	0.029384741591468415
Q5VIY5	P41696	0.032616899097621
Q5VIY5	P41696	0.03122231337161608
Q5VIY5	P41696	0.031091058244462674
Q5VIY5	P41696	0.03077932731747334
Q5VIY5	P41696	0.030467596390484002
Q5VIY5	P41696	0.030467596390484002
Q5VIY5	P41696	0.030090237899917965
Q5VIY5	P41696	0.02900738310090238
Q5VIY5	P41696	0.027744052502050864
Q5VIY5	P41696	0.03128794093519278
Q5VIY5	P41696	0.029893355209187858
Q5VIY5	P41696	0.029762100082034452
Q5VIY5	P41696	0.02945036915504512
Q5VIY5	P41696	0.029138638228055784
Q5VIY5	P41696	0.029138638228055784
Q5VIY5	P41696	0.028761279737489747
Q5VIY5	P41696	0.027678424938474156
Q5VIY5	P41696	0.026415094339622643
Q5VIY5	P41696	0.031091058244462674
Q5VIY5	P41696	0.029696472518457754
Q5VIY5	P41696	0.029565217391304344
Q5VIY5	P41696	0.029253486464315016
Q5VIY5	P41696	0.028941755537325673
Q5VIY5	P41696	0.028941755537325673
Q5VIY5	P41696	0.02856439704675964
Q5VIY5	P41696	0.027481542247744052
Q5VIY5	P41696	0.026218211648892535
Q5VIY5	P41696	0.03077932731747334
Q5VIY5	P41696	0.029384741591468422
Q5VIY5	P41696	0.029253486464315016
Q5VIY5	P41696	0.028941755537325677
Q5VIY5	P41696	0.02863002461033634
Q5VIY5	P41696	0.02863002461033634
Q5VIY5	P41696	0.0282526661197703
Q5VIY5	P41696	0.02716981132075472
Q5VIY5	P41696	0.0259064807219032
Q5VIY5	P41696	0.030401968826907304
Q5VIY5	P41696	0.02900738310090238
Q5VIY5	P41696	0.028876127973748975
Q5VIY5	P41696	0.028564397046759643
Q5VIY5	P41696	0.0282526661197703
Q5VIY5	P41696	0.0282526661197703
Q5VIY5	P41696	0.027875307629204267
Q5VIY5	P41696	0.02679245283018868
Q5VIY5	P41696	0.025529122231337166
Q5VIY5	P41696	0.0303363412633306
Q5VIY5	P41696	0.028941755537325677
Q5VIY5	P41696	0.02881050041017227
Q5VIY5	P41696	0.028498769483182935
Q5VIY5	P41696	0.028187038556193603
Q5VIY5	P41696	0.028187038556193603
Q5VIY5	P41696	0.027809680065627562
Q5VIY5	P41696	0.026726825266611978
Q5VIY5	P41696	0.025463494667760458
Q5VIY5	P41696	0.030024610336341264
Q5VIY5	P41696	0.02863002461033634
Q5VIY5	P41696	0.028498769483182935
Q5VIY5	P41696	0.028187038556193603
Q5VIY5	P41696	0.027875307629204264
Q5VIY5	P41696	0.027875307629204264
Q5VIY5	P41696	0.027497949138638227
Q5VIY5	P41696	0.026415094339622643
Q5VIY5	P41696	0.025151763740771126
Q5VIY5	P41696	0.028941755537325677
Q5VIY5	P41696	0.027547169811320757
Q5VIY5	P41696	0.02741591468416735
Q5VIY5	P41696	0.02710418375717801
Q5VIY5	P41696	0.02679245283018868
Q5VIY5	P41696	0.02679245283018868
Q5VIY5	P41696	0.026415094339622643
Q5VIY5	P41696	0.025332239540607055
Q5VIY5	P41696	0.024068908941755535
Q5VIY5	P41696	0.027678424938474156
Q5VIY5	P41696	0.026283839212469236
Q5VIY5	P41696	0.02615258408531583
Q5VIY5	P41696	0.025840853158326498
Q5VIY5	P41696	0.02552912223133716
Q5VIY5	P41696	0.02552912223133716
Q5VIY5	P41696	0.025151763740771126
Q5VIY5	P41696	0.024068908941755535
Q5VIY5	P41696	0.02280557834290402
O14709	P41696	0.03314191960623462
O14709	P41696	0.031894995898277274
O14709	P41696	0.0310746513535685
O14709	P41696	0.030500410172272355
O14709	P41696	0.030434782608695653
O14709	P41696	0.03018867924528302
O14709	P41696	0.029614438063986875
O14709	P41696	0.02936833470057424
O14709	P41696	0.029237079573420834
O14709	P41696	0.02910582444626743
O14709	P41696	0.028925348646431502
O14709	P41696	0.0288597210828548
O14709	P41696	0.028728465955701395
O14709	P41696	0.028728465955701395
O14709	P41696	0.02866283839212469
O14709	P41696	0.028351107465135358
O14709	P41696	0.02815422477440525
O14709	P41696	0.02815422477440525
O14709	P41696	0.02797374897456932
O14709	P41696	0.03209187858900738
O14709	P41696	0.03084495488105004
O14709	P41696	0.030024610336341264
O14709	P41696	0.02945036915504512
O14709	P41696	0.029384741591468415
O14709	P41696	0.029138638228055784
O14709	P41696	0.02856439704675964
O14709	P41696	0.028318293683347005
O14709	P41696	0.028187038556193603
O14709	P41696	0.028055783429040197
O14709	P41696	0.027875307629204264
O14709	P41696	0.027809680065627562
O14709	P41696	0.027678424938474156
O14709	P41696	0.027678424938474156
O14709	P41696	0.027612797374897458
O14709	P41696	0.02730106644790812
O14709	P41696	0.02710418375717801
O14709	P41696	0.02710418375717801
O14709	P41696	0.026923707957342082
O14709	P41696	0.0312715340442986
O14709	P41696	0.030024610336341264
O14709	P41696	0.029204265791632485
O14709	P41696	0.02863002461033634
O14709	P41696	0.02856439704675964
O14709	P41696	0.028318293683347005
O14709	P41696	0.02774405250205086
O14709	P41696	0.027497949138638227
O14709	P41696	0.027366694011484824
O14709	P41696	0.027235438884331418
O14709	P41696	0.027054963084495485
O14709	P41696	0.026989335520918787
O14709	P41696	0.02685808039376538
O14709	P41696	0.02685808039376538
O14709	P41696	0.02679245283018868
O14709	P41696	0.02648072190319934
O14709	P41696	0.026283839212469236
O14709	P41696	0.026283839212469236
O14709	P41696	0.026103363412633303
O14709	P41696	0.030762920426579164
O14709	P41696	0.02951599671862182
O14709	P41696	0.028695652173913046
O14709	P41696	0.0281214109926169
O14709	P41696	0.028055783429040197
O14709	P41696	0.027809680065627562
O14709	P41696	0.027235438884331418
O14709	P41696	0.026989335520918787
O14709	P41696	0.02685808039376538
O14709	P41696	0.026726825266611978
O14709	P41696	0.02654634946677605
O14709	P41696	0.026480721903199344
O14709	P41696	0.026349466776045938
O14709	P41696	0.026349466776045938
O14709	P41696	0.026283839212469236
O14709	P41696	0.025972108285479904
O14709	P41696	0.025775225594749793
O14709	P41696	0.025775225594749793
O14709	P41696	0.025594749794913864
O14709	P41696	0.03051681706316653
O14709	P41696	0.02926989335520919
O14709	P41696	0.02844954881050041
O14709	P41696	0.027875307629204267
O14709	P41696	0.027809680065627562
O14709	P41696	0.02756357670221493
O14709	P41696	0.026989335520918787
O14709	P41696	0.026743232157506153
O14709	P41696	0.026611977030352747
O14709	P41696	0.026480721903199344
O14709	P41696	0.026300246103363414
O14709	P41696	0.026234618539786713
O14709	P41696	0.026103363412633303
O14709	P41696	0.026103363412633303
O14709	P41696	0.026037735849056602
O14709	P41696	0.02572600492206727
O14709	P41696	0.02552912223133716
O14709	P41696	0.02552912223133716
O14709	P41696	0.02534864643150123
O14709	P41696	0.030319934372436425
O14709	P41696	0.02907301066447908
O14709	P41696	0.0282526661197703
O14709	P41696	0.027678424938474156
O14709	P41696	0.027612797374897458
O14709	P41696	0.027366694011484824
O14709	P41696	0.02679245283018868
O14709	P41696	0.02654634946677605
O14709	P41696	0.026415094339622643
O14709	P41696	0.026283839212469236
O14709	P41696	0.026103363412633303
O14709	P41696	0.026037735849056602
O14709	P41696	0.025906480721903196
O14709	P41696	0.025906480721903196
O14709	P41696	0.025840853158326498
O14709	P41696	0.02552912223133716
O14709	P41696	0.02533223954060705
O14709	P41696	0.02533223954060705
O14709	P41696	0.025151763740771126
O14709	P41696	0.02963084495488105
O14709	P41696	0.028383921246923707
O14709	P41696	0.02756357670221493
O14709	P41696	0.026989335520918787
O14709	P41696	0.026923707957342082
O14709	P41696	0.026677604593929448
O14709	P41696	0.026103363412633303
O14709	P41696	0.025857260049220673
O14709	P41696	0.02572600492206727
O14709	P41696	0.025594749794913864
O14709	P41696	0.025414273995077927
O14709	P41696	0.02534864643150123
O14709	P41696	0.025217391304347823
O14709	P41696	0.025217391304347823
O14709	P41696	0.025151763740771126
O14709	P41696	0.024840032813781783
O14709	P41696	0.02464315012305168
O14709	P41696	0.02464315012305168
O14709	P41696	0.02446267432321575
O14709	P41696	0.029499589827727647
O14709	P41696	0.0282526661197703
O14709	P41696	0.027432321575061525
O14709	P41696	0.02685808039376538
O14709	P41696	0.02679245283018868
O14709	P41696	0.02654634946677605
O14709	P41696	0.025972108285479904
O14709	P41696	0.02572600492206727
O14709	P41696	0.025594749794913864
O14709	P41696	0.025463494667760458
O14709	P41696	0.025283018867924528
O14709	P41696	0.025217391304347823
O14709	P41696	0.025086136177194417
O14709	P41696	0.025086136177194417
O14709	P41696	0.02502050861361772
O14709	P41696	0.024708777686628384
O14709	P41696	0.024511894995898273
O14709	P41696	0.024511894995898273
O14709	P41696	0.024331419196062347
O14709	P41696	0.02936833470057424
O14709	P41696	0.0281214109926169
O14709	P41696	0.027301066447908123
O14709	P41696	0.026726825266611978
O14709	P41696	0.026661197703035273
O14709	P41696	0.026415094339622643
O14709	P41696	0.025840853158326498
O14709	P41696	0.025594749794913864
O14709	P41696	0.025463494667760458
O14709	P41696	0.025332239540607055
O14709	P41696	0.025151763740771126
O14709	P41696	0.025086136177194424
O14709	P41696	0.024954881050041015
O14709	P41696	0.024954881050041015
O14709	P41696	0.024889253486464313
O14709	P41696	0.02457752255947498
O14709	P41696	0.02438063986874487
O14709	P41696	0.02438063986874487
O14709	P41696	0.02420016406890894
O14709	P41696	0.029253486464315016
O14709	P41696	0.02800656275635767
O14709	P41696	0.02718621821164889
O14709	P41696	0.026611977030352747
O14709	P41696	0.02654634946677605
O14709	P41696	0.026300246103363414
O14709	P41696	0.02572600492206727
O14709	P41696	0.025479901558654636
O14709	P41696	0.02534864643150123
O14709	P41696	0.025217391304347823
O14709	P41696	0.025036915504511894
O14709	P41696	0.024971287940935193
O14709	P41696	0.024840032813781783
O14709	P41696	0.024840032813781783
O14709	P41696	0.024774405250205085
O14709	P41696	0.02446267432321575
O14709	P41696	0.02426579163248564
O14709	P41696	0.02426579163248564
O14709	P41696	0.024085315832649716
O14709	P41696	0.02912223133716161
O14709	P41696	0.027875307629204267
O14709	P41696	0.02705496308449549
O14709	P41696	0.026480721903199344
O14709	P41696	0.026415094339622643
O14709	P41696	0.02616899097621001
O14709	P41696	0.025594749794913864
O14709	P41696	0.02534864643150123
O14709	P41696	0.025217391304347823
O14709	P41696	0.025086136177194424
O14709	P41696	0.02490566037735849
O14709	P41696	0.02484003281378179
O14709	P41696	0.024708777686628384
O14709	P41696	0.024708777686628384
O14709	P41696	0.02464315012305168
O14709	P41696	0.024331419196062347
O14709	P41696	0.02413453650533224
O14709	P41696	0.02413453650533224
O14709	P41696	0.02395406070549631
O14709	P41696	0.028925348646431502
O14709	P41696	0.027678424938474156
O14709	P41696	0.02685808039376538
O14709	P41696	0.026283839212469236
O14709	P41696	0.026218211648892535
O14709	P41696	0.025972108285479904
O14709	P41696	0.02539786710418376
O14709	P41696	0.025151763740771126
O14709	P41696	0.02502050861361772
O14709	P41696	0.024889253486464313
O14709	P41696	0.024708777686628384
O14709	P41696	0.02464315012305168
O14709	P41696	0.024511894995898273
O14709	P41696	0.024511894995898273
O14709	P41696	0.024446267432321575
O14709	P41696	0.02413453650533224
O14709	P41696	0.02393765381460213
O14709	P41696	0.02393765381460213
O14709	P41696	0.023757178014766202
O14709	P41696	0.028925348646431502
O14709	P41696	0.027678424938474156
O14709	P41696	0.02685808039376538
O14709	P41696	0.026283839212469236
O14709	P41696	0.026218211648892535
O14709	P41696	0.025972108285479904
O14709	P41696	0.02539786710418376
O14709	P41696	0.025151763740771126
O14709	P41696	0.02502050861361772
O14709	P41696	0.024889253486464313
O14709	P41696	0.024708777686628384
O14709	P41696	0.02464315012305168
O14709	P41696	0.024511894995898273
O14709	P41696	0.024511894995898273
O14709	P41696	0.024446267432321575
O14709	P41696	0.02413453650533224
O14709	P41696	0.02393765381460213
O14709	P41696	0.02393765381460213
O14709	P41696	0.023757178014766202
O14709	P41696	0.0288597210828548
O14709	P41696	0.027612797374897458
O14709	P41696	0.02679245283018868
O14709	P41696	0.026218211648892535
O14709	P41696	0.026152584085315834
O14709	P41696	0.0259064807219032
O14709	P41696	0.025332239540607055
O14709	P41696	0.025086136177194424
O14709	P41696	0.02495488105004102
O14709	P41696	0.024823625922887615
O14709	P41696	0.02464315012305168
O14709	P41696	0.02457752255947498
O14709	P41696	0.024446267432321575
O14709	P41696	0.024446267432321575
O14709	P41696	0.024380639868744877
O14709	P41696	0.024068908941755535
O14709	P41696	0.02387202625102543
O14709	P41696	0.02387202625102543
O14709	P41696	0.0236915504511895
O14709	P41696	0.028547990155865465
O14709	P41696	0.027301066447908123
O14709	P41696	0.026480721903199344
O14709	P41696	0.0259064807219032
O14709	P41696	0.025840853158326498
O14709	P41696	0.025594749794913864
O14709	P41696	0.02502050861361772
O14709	P41696	0.024774405250205085
O14709	P41696	0.02464315012305168
O14709	P41696	0.02451189499589828
O14709	P41696	0.024331419196062347
O14709	P41696	0.024265791632485646
O14709	P41696	0.02413453650533224
O14709	P41696	0.02413453650533224
O14709	P41696	0.024068908941755535
O14709	P41696	0.023757178014766202
O14709	P41696	0.023560295324036095
O14709	P41696	0.023560295324036095
O14709	P41696	0.023379819524200166
O14709	P41696	0.02830188679245283
O14709	P41696	0.02705496308449549
O14709	P41696	0.026234618539786713
O14709	P41696	0.02566037735849057
O14709	P41696	0.025594749794913864
O14709	P41696	0.02534864643150123
O14709	P41696	0.024774405250205085
O14709	P41696	0.024528301886792454
O14709	P41696	0.024397046759639048
O14709	P41696	0.024265791632485646
O14709	P41696	0.024085315832649716
O14709	P41696	0.02401968826907301
O14709	P41696	0.023888433141919605
O14709	P41696	0.023888433141919605
O14709	P41696	0.023822805578342904
O14709	P41696	0.02351107465135357
O14709	P41696	0.02331419196062346
O14709	P41696	0.02331419196062346
O14709	P41696	0.02313371616078753
O14709	P41696	0.028170631665299425
O14709	P41696	0.02692370795734209
O14709	P41696	0.02610336341263331
O14709	P41696	0.025529122231337166
O14709	P41696	0.025463494667760458
O14709	P41696	0.025217391304347823
O14709	P41696	0.02464315012305168
O14709	P41696	0.024397046759639048
O14709	P41696	0.024265791632485646
O14709	P41696	0.024134536505332243
O14709	P41696	0.02395406070549631
O14709	P41696	0.02388843314191961
O14709	P41696	0.023757178014766202
O14709	P41696	0.023757178014766202
O14709	P41696	0.0236915504511895
O14709	P41696	0.023379819524200166
O14709	P41696	0.023182936833470058
O14709	P41696	0.023182936833470058
O14709	P41696	0.023002461033634125
Q02386	P41696	0.03281378178835111
Q02386	P41696	0.03278096800656276
Q02386	P41696	0.03278096800656276
Q02386	P41696	0.032272354388843315
Q02386	P41696	0.03214109926168991
Q02386	P41696	0.031944216570959805
Q02386	P41696	0.031566858080393764
Q02386	P41696	0.031123872026251023
Q02386	P41696	0.0310746513535685
Q02386	P41696	0.028088597210828545
Q02386	P41696	0.027219031993437243
Q02386	P41696	0.027153404429860542
Q02386	P41696	0.03278096800656276
Q02386	P41696	0.0327481542247744
Q02386	P41696	0.0327481542247744
Q02386	P41696	0.032239540607054966
Q02386	P41696	0.032108285479901556
Q02386	P41696	0.03191140278917145
Q02386	P41696	0.031534044298605415
Q02386	P41696	0.031091058244462674
Q02386	P41696	0.031041837571780147
Q02386	P41696	0.028055783429040197
Q02386	P41696	0.02718621821164889
Q02386	P41696	0.027120590648072193
Q02386	P41696	0.03271534044298605
Q02386	P41696	0.032682526661197704
Q02386	P41696	0.032682526661197704
Q02386	P41696	0.03217391304347827
Q02386	P41696	0.03204265791632486
Q02386	P41696	0.03184577522559475
Q02386	P41696	0.03146841673502871
Q02386	P41696	0.031025430680885976
Q02386	P41696	0.03097621000820345
Q02386	P41696	0.0279901558654635
Q02386	P41696	0.027120590648072193
Q02386	P41696	0.02705496308449549
Q02386	P41696	0.03233798195242001
Q02386	P41696	0.032305168170631664
Q02386	P41696	0.032305168170631664
Q02386	P41696	0.03179655455291223
Q02386	P41696	0.03166529942575882
Q02386	P41696	0.03146841673502871
Q02386	P41696	0.031091058244462674
Q02386	P41696	0.030648072190319935
Q02386	P41696	0.03059885151763741
Q02386	P41696	0.027612797374897458
Q02386	P41696	0.026743232157506153
